duration,month,hour,day_of_week,user_type
15.433333333333334,3,23,Thursday,Subscriber
3.3,3,22,Thursday,Subscriber
2.066666666666667,3,22,Thursday,Subscriber
19.683333333333334,3,22,Thursday,Subscriber
10.933333333333334,3,22,Thursday,Subscriber
19.0,3,21,Thursday,Subscriber
6.966666666666667,3,21,Thursday,Subscriber
17.033333333333335,3,20,Thursday,Subscriber
6.116666666666666,3,20,Thursday,Subscriber
6.316666666666666,3,20,Thursday,Subscriber
11.3,3,20,Thursday,Subscriber
8.3,3,20,Thursday,Subscriber
8.283333333333333,3,19,Thursday,Subscriber
36.03333333333333,3,19,Thursday,Subscriber
5.833333333333333,3,19,Thursday,Subscriber
5.35,3,19,Thursday,Subscriber
6.416666666666667,3,19,Thursday,Subscriber
12.133333333333333,3,19,Thursday,Subscriber
2.533333333333333,3,19,Thursday,Subscriber
8.7,3,19,Thursday,Subscriber
6.933333333333334,3,19,Thursday,Subscriber
13.716666666666667,3,18,Thursday,Subscriber
20.066666666666666,3,18,Thursday,Subscriber
21.816666666666666,3,18,Thursday,Customer
14.283333333333333,3,18,Thursday,Subscriber
6.266666666666667,3,18,Thursday,Subscriber
10.3,3,18,Thursday,Subscriber
4.733333333333333,3,18,Thursday,Subscriber
9.116666666666667,3,18,Thursday,Subscriber
4.266666666666667,3,17,Thursday,Subscriber
7.8,3,17,Thursday,Subscriber
9.716666666666667,3,17,Thursday,Subscriber
2.466666666666667,3,17,Thursday,Subscriber
14.566666666666666,3,17,Thursday,Subscriber
4.75,3,17,Thursday,Subscriber
9.35,3,17,Thursday,Subscriber
4.533333333333333,3,17,Thursday,Subscriber
5.25,3,17,Thursday,Subscriber
14.433333333333334,3,17,Thursday,Subscriber
22.316666666666666,3,17,Thursday,Customer
20.916666666666668,3,17,Thursday,Subscriber
9.733333333333333,3,17,Thursday,Subscriber
6.183333333333334,3,17,Thursday,Subscriber
10.333333333333334,3,17,Thursday,Subscriber
29.8,3,17,Thursday,Subscriber
2.4833333333333334,3,17,Thursday,Subscriber
12.183333333333334,3,17,Thursday,Subscriber
10.383333333333333,3,17,Thursday,Subscriber
14.216666666666667,3,17,Thursday,Subscriber
5.866666666666666,3,17,Thursday,Subscriber
12.75,3,17,Thursday,Subscriber
10.7,3,17,Thursday,Subscriber
6.583333333333333,3,17,Thursday,Subscriber
14.016666666666667,3,17,Thursday,Subscriber
5.65,3,16,Thursday,Subscriber
8.116666666666667,3,16,Thursday,Subscriber
19.05,3,16,Thursday,Subscriber
12.283333333333333,3,16,Thursday,Subscriber
8.483333333333333,3,16,Thursday,Subscriber
10.016666666666667,3,16,Thursday,Subscriber
4.383333333333334,3,16,Thursday,Subscriber
9.033333333333333,3,16,Thursday,Subscriber
18.033333333333335,3,16,Thursday,Subscriber
26.366666666666667,3,16,Thursday,Customer
3.433333333333333,3,16,Thursday,Subscriber
12.333333333333334,3,16,Thursday,Customer
16.616666666666667,3,16,Thursday,Subscriber
2.85,3,16,Thursday,Subscriber
37.75,3,16,Thursday,Subscriber
25.7,3,15,Thursday,Customer
11.45,3,15,Thursday,Subscriber
11.366666666666667,3,15,Thursday,Subscriber
8.783333333333333,3,15,Thursday,Subscriber
30.5,3,15,Thursday,Subscriber
29.583333333333332,3,15,Thursday,Customer
23.666666666666668,3,15,Thursday,Subscriber
3.8666666666666667,3,15,Thursday,Subscriber
3.1,3,15,Thursday,Subscriber
10.666666666666666,3,14,Thursday,Customer
16.583333333333332,3,14,Thursday,Subscriber
24.8,3,14,Thursday,Customer
10.05,3,14,Thursday,Subscriber
5.9,3,14,Thursday,Customer
25.733333333333334,3,14,Thursday,Subscriber
3.5,3,14,Thursday,Subscriber
9.933333333333337,3,14,Thursday,Subscriber
6.0,3,13,Thursday,Subscriber
1.1,3,13,Thursday,Subscriber
26.166666666666668,3,13,Thursday,Customer
31.299999999999997,3,12,Thursday,Customer
5.25,3,12,Thursday,Subscriber
7.833333333333333,3,12,Thursday,Subscriber
4.35,3,11,Thursday,Subscriber
8.8,3,11,Thursday,Subscriber
10.7,3,11,Thursday,Subscriber
9.483333333333333,3,11,Thursday,Subscriber
14.4,3,11,Thursday,Subscriber
42.6,3,11,Thursday,Customer
5.433333333333334,3,11,Thursday,Subscriber
16.516666666666666,3,10,Thursday,Subscriber
4.65,3,10,Thursday,Subscriber
2.816666666666667,3,9,Thursday,Subscriber
7.516666666666667,3,9,Thursday,Subscriber
10.55,3,9,Thursday,Subscriber
21.7,3,9,Thursday,Subscriber
12.066666666666666,3,8,Thursday,Subscriber
13.25,3,8,Thursday,Subscriber
18.0,3,8,Thursday,Subscriber
7.033333333333333,3,8,Thursday,Subscriber
20.916666666666668,3,8,Thursday,Customer
9.333333333333334,3,8,Thursday,Subscriber
3.3666666666666667,3,7,Thursday,Subscriber
7.483333333333333,3,7,Thursday,Subscriber
6.883333333333334,3,7,Thursday,Subscriber
2.45,3,7,Thursday,Subscriber
3.45,3,7,Thursday,Subscriber
7.533333333333333,3,6,Thursday,Subscriber
11.833333333333334,3,6,Thursday,Subscriber
6.983333333333333,3,6,Thursday,Subscriber
7.516666666666667,3,6,Thursday,Subscriber
6.783333333333333,3,4,Thursday,Subscriber
9.833333333333334,3,0,Thursday,Subscriber
17.9,3,23,Wednesday,Subscriber
17.216666666666665,3,21,Wednesday,Subscriber
12.333333333333334,3,21,Wednesday,Subscriber
11.45,3,19,Wednesday,Subscriber
3.3333333333333335,3,19,Wednesday,Subscriber
10.366666666666667,3,19,Wednesday,Subscriber
14.05,3,19,Wednesday,Subscriber
10.383333333333333,3,19,Wednesday,Subscriber
6.5,3,19,Wednesday,Subscriber
24.75,3,19,Wednesday,Subscriber
6.833333333333333,3,18,Wednesday,Subscriber
10.633333333333333,3,18,Wednesday,Subscriber
5.5,3,18,Wednesday,Subscriber
2.3333333333333335,3,18,Wednesday,Subscriber
6.016666666666667,3,18,Wednesday,Subscriber
16.05,3,18,Wednesday,Subscriber
9.9,3,17,Wednesday,Subscriber
18.9,3,17,Wednesday,Subscriber
10.333333333333334,3,17,Wednesday,Subscriber
2.45,3,17,Wednesday,Subscriber
22.133333333333333,3,17,Wednesday,Subscriber
5.75,3,17,Wednesday,Customer
5.783333333333333,3,17,Wednesday,Subscriber
7.65,3,17,Wednesday,Subscriber
20.866666666666667,3,17,Wednesday,Subscriber
12.383333333333333,3,17,Wednesday,Subscriber
3.5833333333333335,3,17,Wednesday,Subscriber
3.35,3,17,Wednesday,Subscriber
5.45,3,17,Wednesday,Subscriber
11.283333333333333,3,17,Wednesday,Subscriber
9.733333333333333,3,17,Wednesday,Subscriber
16.25,3,16,Wednesday,Subscriber
9.583333333333334,3,16,Wednesday,Subscriber
3.0,3,16,Wednesday,Subscriber
9.083333333333334,3,16,Wednesday,Subscriber
4.883333333333334,3,16,Wednesday,Subscriber
10.333333333333334,3,16,Wednesday,Subscriber
6.366666666666666,3,16,Wednesday,Subscriber
35.78333333333333,3,16,Wednesday,Customer
2.6,3,16,Wednesday,Subscriber
11.25,3,15,Wednesday,Subscriber
11.533333333333333,3,15,Wednesday,Subscriber
27.65,3,15,Wednesday,Customer
10.283333333333333,3,15,Wednesday,Subscriber
4.7,3,15,Wednesday,Subscriber
12.016666666666667,3,15,Wednesday,Subscriber
10.533333333333333,3,15,Wednesday,Subscriber
10.783333333333333,3,15,Wednesday,Subscriber
40.583333333333336,3,15,Wednesday,Customer
14.416666666666666,3,15,Wednesday,Subscriber
12.95,3,15,Wednesday,Subscriber
8.0,3,15,Wednesday,Customer
10.916666666666666,3,15,Wednesday,Subscriber
16.366666666666667,3,15,Wednesday,Customer
18.35,3,15,Wednesday,Subscriber
9.966666666666667,3,14,Wednesday,Subscriber
5.983333333333333,3,14,Wednesday,Subscriber
5.633333333333334,3,14,Wednesday,Subscriber
3.316666666666667,3,14,Wednesday,Subscriber
14.95,3,14,Wednesday,Subscriber
19.15,3,14,Wednesday,Subscriber
5.6,3,13,Wednesday,Subscriber
50.6,3,13,Wednesday,Customer
10.65,3,13,Wednesday,Subscriber
5.283333333333333,3,13,Wednesday,Subscriber
20.533333333333335,3,13,Wednesday,Subscriber
12.183333333333334,3,13,Wednesday,Subscriber
4.816666666666666,3,13,Wednesday,Subscriber
15.316666666666666,3,13,Wednesday,Subscriber
7.266666666666667,3,13,Wednesday,Subscriber
5.683333333333334,3,13,Wednesday,Subscriber
13.233333333333333,3,13,Wednesday,Subscriber
10.566666666666666,3,13,Wednesday,Subscriber
4.516666666666667,3,13,Wednesday,Customer
7.566666666666666,3,12,Wednesday,Customer
16.883333333333333,3,12,Wednesday,Customer
22.916666666666668,3,12,Wednesday,Subscriber
3.4166666666666665,3,12,Wednesday,Subscriber
21.666666666666668,3,12,Wednesday,Subscriber
3.45,3,12,Wednesday,Subscriber
6.6,3,12,Wednesday,Subscriber
6.6,3,12,Wednesday,Subscriber
19.4,3,12,Wednesday,Subscriber
4.216666666666667,3,11,Wednesday,Subscriber
28.383333333333333,3,11,Wednesday,Subscriber
22.566666666666666,3,11,Wednesday,Customer
38.233333333333334,3,10,Wednesday,Customer
3.65,3,10,Wednesday,Subscriber
1.5,3,9,Wednesday,Subscriber
7.316666666666666,3,9,Wednesday,Subscriber
2.566666666666667,3,9,Wednesday,Subscriber
9.033333333333333,3,9,Wednesday,Subscriber
18.583333333333332,3,9,Wednesday,Subscriber
12.666666666666666,3,9,Wednesday,Subscriber
5.333333333333333,3,9,Wednesday,Subscriber
5.033333333333333,3,9,Wednesday,Subscriber
11.55,3,8,Wednesday,Subscriber
8.666666666666666,3,8,Wednesday,Subscriber
5.6,3,8,Wednesday,Subscriber
11.7,3,8,Wednesday,Subscriber
5.3,3,8,Wednesday,Subscriber
13.633333333333333,3,8,Wednesday,Subscriber
3.3833333333333333,3,8,Wednesday,Subscriber
7.516666666666667,3,8,Wednesday,Subscriber
7.4,3,8,Wednesday,Subscriber
9.7,3,8,Wednesday,Subscriber
2.3833333333333333,3,8,Wednesday,Subscriber
5.25,3,8,Wednesday,Subscriber
4.383333333333334,3,8,Wednesday,Subscriber
4.166666666666667,3,8,Wednesday,Subscriber
10.2,3,8,Wednesday,Subscriber
10.316666666666666,3,8,Wednesday,Subscriber
9.15,3,8,Wednesday,Subscriber
10.416666666666666,3,8,Wednesday,Subscriber
33.6,3,8,Wednesday,Customer
25.866666666666667,3,8,Wednesday,Subscriber
4.633333333333334,3,8,Wednesday,Subscriber
7.816666666666666,3,8,Wednesday,Subscriber
2.0,3,8,Wednesday,Subscriber
4.583333333333333,3,7,Wednesday,Subscriber
6.866666666666666,3,7,Wednesday,Subscriber
5.016666666666667,3,7,Wednesday,Subscriber
5.883333333333334,3,7,Wednesday,Subscriber
13.45,3,7,Wednesday,Subscriber
2.2,3,7,Wednesday,Subscriber
3.533333333333333,3,7,Wednesday,Subscriber
9.15,3,7,Wednesday,Subscriber
16.5,3,7,Wednesday,Subscriber
2.4166666666666665,3,7,Wednesday,Subscriber
16.833333333333332,3,7,Wednesday,Subscriber
5.733333333333333,3,7,Wednesday,Subscriber
6.566666666666666,3,7,Wednesday,Subscriber
2.466666666666667,3,7,Wednesday,Subscriber
11.7,3,7,Wednesday,Subscriber
17.933333333333334,3,7,Wednesday,Subscriber
8.5,3,7,Wednesday,Subscriber
8.566666666666666,3,7,Wednesday,Subscriber
9.016666666666667,3,7,Wednesday,Subscriber
9.933333333333334,3,7,Wednesday,Subscriber
4.366666666666666,3,6,Wednesday,Subscriber
6.966666666666667,3,6,Wednesday,Subscriber
9.783333333333333,3,6,Wednesday,Subscriber
24.216666666666665,3,6,Wednesday,Subscriber
4.6,3,6,Wednesday,Subscriber
6.35,3,6,Wednesday,Subscriber
17.133333333333333,3,6,Wednesday,Subscriber
4.45,3,6,Wednesday,Subscriber
15.066666666666666,3,6,Wednesday,Subscriber
6.733333333333333,3,6,Wednesday,Subscriber
21.366666666666667,3,6,Wednesday,Subscriber
9.533333333333333,3,5,Wednesday,Subscriber
9.2,3,4,Wednesday,Subscriber
14.833333333333334,3,0,Wednesday,Subscriber
3.4166666666666665,3,22,Tuesday,Subscriber
10.083333333333334,3,22,Tuesday,Subscriber
8.383333333333333,3,22,Tuesday,Subscriber
2.6,3,22,Tuesday,Subscriber
4.066666666666666,3,21,Tuesday,Subscriber
2.7333333333333334,3,21,Tuesday,Subscriber
3.8666666666666667,3,21,Tuesday,Subscriber
3.1,3,20,Tuesday,Subscriber
13.783333333333333,3,20,Tuesday,Subscriber
23.583333333333332,3,20,Tuesday,Subscriber
5.666666666666667,3,20,Tuesday,Subscriber
16.183333333333334,3,20,Tuesday,Subscriber
12.233333333333333,3,20,Tuesday,Subscriber
12.633333333333333,3,20,Tuesday,Subscriber
4.583333333333333,3,19,Tuesday,Subscriber
6.633333333333334,3,19,Tuesday,Subscriber
32.666666666666664,3,19,Tuesday,Customer
10.2,3,19,Tuesday,Subscriber
5.2,3,19,Tuesday,Subscriber
11.466666666666667,3,19,Tuesday,Subscriber
9.866666666666667,3,19,Tuesday,Subscriber
23.833333333333332,3,19,Tuesday,Subscriber
26.066666666666666,3,19,Tuesday,Subscriber
6.95,3,19,Tuesday,Subscriber
13.75,3,19,Tuesday,Subscriber
6.6,3,18,Tuesday,Subscriber
8.033333333333333,3,18,Tuesday,Subscriber
4.6,3,18,Tuesday,Subscriber
12.266666666666667,3,18,Tuesday,Subscriber
14.233333333333333,3,18,Tuesday,Subscriber
10.75,3,18,Tuesday,Subscriber
14.616666666666667,3,18,Tuesday,Subscriber
2.066666666666667,3,18,Tuesday,Subscriber
52.75,3,18,Tuesday,Customer
1.0166666666666666,3,18,Tuesday,Subscriber
6.733333333333333,3,18,Tuesday,Subscriber
6.433333333333334,3,18,Tuesday,Subscriber
14.6,3,18,Tuesday,Subscriber
10.716666666666667,3,18,Tuesday,Subscriber
12.316666666666666,3,17,Tuesday,Subscriber
16.766666666666666,3,17,Tuesday,Subscriber
17.283333333333335,3,17,Tuesday,Customer
44.71666666666667,3,17,Tuesday,Customer
6.483333333333333,3,17,Tuesday,Subscriber
12.133333333333333,3,17,Tuesday,Subscriber
8.916666666666666,3,17,Tuesday,Subscriber
17.466666666666665,3,17,Tuesday,Subscriber
5.183333333333334,3,17,Tuesday,Subscriber
23.25,3,17,Tuesday,Subscriber
7.983333333333333,3,17,Tuesday,Subscriber
6.233333333333333,3,17,Tuesday,Subscriber
6.133333333333334,3,17,Tuesday,Subscriber
7.616666666666666,3,17,Tuesday,Subscriber
9.483333333333333,3,17,Tuesday,Subscriber
11.333333333333334,3,17,Tuesday,Subscriber
9.583333333333334,3,17,Tuesday,Subscriber
20.4,3,17,Tuesday,Subscriber
22.433333333333334,3,17,Tuesday,Customer
14.983333333333333,3,17,Tuesday,Subscriber
2.033333333333333,3,16,Tuesday,Subscriber
5.016666666666667,3,16,Tuesday,Subscriber
14.766666666666667,3,16,Tuesday,Subscriber
11.0,3,16,Tuesday,Subscriber
22.95,3,16,Tuesday,Subscriber
8.233333333333333,3,16,Tuesday,Subscriber
4.566666666666666,3,16,Tuesday,Subscriber
7.866666666666666,3,16,Tuesday,Subscriber
10.0,3,16,Tuesday,Subscriber
5.4,3,16,Tuesday,Subscriber
16.0,3,16,Tuesday,Customer
7.616666666666666,3,16,Tuesday,Subscriber
8.833333333333334,3,16,Tuesday,Subscriber
5.7,3,16,Tuesday,Subscriber
12.716666666666667,3,16,Tuesday,Subscriber
18.05,3,15,Tuesday,Customer
19.333333333333332,3,15,Tuesday,Subscriber
26.133333333333333,3,15,Tuesday,Subscriber
9.15,3,15,Tuesday,Subscriber
4.833333333333333,3,15,Tuesday,Subscriber
27.616666666666667,3,15,Tuesday,Customer
23.983333333333334,3,15,Tuesday,Subscriber
10.316666666666666,3,15,Tuesday,Subscriber
14.8,3,15,Tuesday,Subscriber
5.966666666666667,3,15,Tuesday,Subscriber
7.116666666666666,3,15,Tuesday,Subscriber
2.75,3,14,Tuesday,Subscriber
10.8,3,14,Tuesday,Subscriber
7.433333333333334,3,14,Tuesday,Customer
11.483333333333333,3,14,Tuesday,Subscriber
26.366666666666667,3,14,Tuesday,Subscriber
4.783333333333333,3,14,Tuesday,Customer
6.4,3,14,Tuesday,Subscriber
18.4,3,14,Tuesday,Customer
7.866666666666666,3,14,Tuesday,Customer
2.8,3,13,Tuesday,Subscriber
1.4,3,13,Tuesday,Customer
3.816666666666667,3,13,Tuesday,Subscriber
24.883333333333333,3,13,Tuesday,Subscriber
16.55,3,13,Tuesday,Customer
11.1,3,12,Tuesday,Subscriber
16.466666666666665,3,12,Tuesday,Subscriber
5.416666666666667,3,12,Tuesday,Subscriber
2.7666666666666666,3,12,Tuesday,Subscriber
3.6666666666666665,3,12,Tuesday,Subscriber
32.2,3,12,Tuesday,Customer
14.416666666666666,3,12,Tuesday,Subscriber
9.65,3,12,Tuesday,Subscriber
4.5,3,11,Tuesday,Subscriber
2.816666666666667,3,11,Tuesday,Subscriber
11.483333333333333,3,11,Tuesday,Subscriber
18.85,3,11,Tuesday,Customer
15.75,3,11,Tuesday,Subscriber
11.633333333333333,3,11,Tuesday,Subscriber
15.8,3,11,Tuesday,Customer
27.55,3,10,Tuesday,Subscriber
7.833333333333333,3,10,Tuesday,Subscriber
14.333333333333334,3,10,Tuesday,Subscriber
9.0,3,10,Tuesday,Customer
24.383333333333333,3,9,Tuesday,Customer
9.933333333333334,3,9,Tuesday,Subscriber
4.083333333333333,3,9,Tuesday,Subscriber
4.95,3,8,Tuesday,Subscriber
10.383333333333333,3,8,Tuesday,Subscriber
10.233333333333333,3,8,Tuesday,Subscriber
10.3,3,8,Tuesday,Subscriber
9.833333333333334,3,8,Tuesday,Subscriber
18.25,3,8,Tuesday,Subscriber
9.383333333333333,3,8,Tuesday,Subscriber
5.833333333333333,3,8,Tuesday,Subscriber
21.15,3,8,Tuesday,Subscriber
10.183333333333334,3,8,Tuesday,Subscriber
13.766666666666667,3,8,Tuesday,Subscriber
7.566666666666666,3,8,Tuesday,Subscriber
15.666666666666666,3,8,Tuesday,Subscriber
5.7,3,8,Tuesday,Subscriber
3.45,3,8,Tuesday,Subscriber
24.733333333333334,3,8,Tuesday,Subscriber
16.416666666666668,3,8,Tuesday,Subscriber
9.683333333333334,3,7,Tuesday,Subscriber
7.483333333333333,3,7,Tuesday,Subscriber
12.833333333333334,3,7,Tuesday,Subscriber
15.85,3,7,Tuesday,Subscriber
9.4,3,7,Tuesday,Subscriber
4.583333333333333,3,7,Tuesday,Subscriber
3.1166666666666667,3,7,Tuesday,Subscriber
4.983333333333333,3,7,Tuesday,Subscriber
4.483333333333333,3,7,Tuesday,Subscriber
10.283333333333333,3,6,Tuesday,Subscriber
2.3833333333333333,3,6,Tuesday,Subscriber
6.116666666666666,3,6,Tuesday,Subscriber
10.583333333333334,3,6,Tuesday,Subscriber
19.15,3,6,Tuesday,Subscriber
17.15,3,6,Tuesday,Subscriber
30.1,3,6,Tuesday,Subscriber
19.466666666666665,3,6,Tuesday,Subscriber
11.933333333333334,3,6,Tuesday,Subscriber
5.666666666666667,3,23,Monday,Subscriber
3.933333333333333,3,22,Monday,Subscriber
12.883333333333333,3,21,Monday,Subscriber
1.7666666666666666,3,21,Monday,Subscriber
18.833333333333332,3,20,Monday,Subscriber
8.25,3,20,Monday,Subscriber
4.133333333333334,3,20,Monday,Subscriber
16.733333333333334,3,19,Monday,Subscriber
4.016666666666667,3,19,Monday,Subscriber
7.533333333333333,3,19,Monday,Subscriber
4.75,3,19,Monday,Subscriber
2.7666666666666666,3,19,Monday,Subscriber
2.8666666666666667,3,19,Monday,Subscriber
14.0,3,19,Monday,Customer
7.683333333333334,3,19,Monday,Subscriber
19.2,3,18,Monday,Subscriber
5.9,3,18,Monday,Subscriber
5.9,3,18,Monday,Subscriber
20.75,3,18,Monday,Subscriber
8.716666666666667,3,18,Monday,Subscriber
3.2333333333333334,3,18,Monday,Subscriber
12.583333333333334,3,18,Monday,Subscriber
8.633333333333333,3,18,Monday,Subscriber
9.016666666666667,3,18,Monday,Subscriber
7.8,3,17,Monday,Subscriber
3.2,3,17,Monday,Subscriber
7.316666666666666,3,17,Monday,Subscriber
7.333333333333333,3,17,Monday,Subscriber
8.166666666666666,3,17,Monday,Subscriber
19.0,3,17,Monday,Subscriber
8.583333333333334,3,17,Monday,Subscriber
4.633333333333334,3,17,Monday,Subscriber
8.95,3,17,Monday,Subscriber
13.65,3,17,Monday,Subscriber
16.166666666666668,3,17,Monday,Subscriber
3.6333333333333333,3,17,Monday,Subscriber
18.066666666666666,3,17,Monday,Subscriber
19.5,3,17,Monday,Subscriber
10.066666666666666,3,17,Monday,Subscriber
9.1,3,17,Monday,Subscriber
18.0,3,17,Monday,Subscriber
18.333333333333332,3,17,Monday,Customer
4.416666666666667,3,17,Monday,Subscriber
42.5,3,17,Monday,Customer
15.7,3,17,Monday,Subscriber
25.95,3,17,Monday,Subscriber
1.7333333333333334,3,17,Monday,Subscriber
12.566666666666666,3,17,Monday,Subscriber
6.733333333333333,3,17,Monday,Subscriber
14.1,3,16,Monday,Customer
23.733333333333334,3,16,Monday,Subscriber
7.316666666666666,3,16,Monday,Subscriber
6.933333333333334,3,16,Monday,Subscriber
12.583333333333334,3,16,Monday,Subscriber
9.566666666666666,3,16,Monday,Subscriber
5.55,3,16,Monday,Subscriber
11.833333333333334,3,16,Monday,Subscriber
32.68333333333333,3,16,Monday,Subscriber
27.633333333333333,3,15,Monday,Subscriber
9.65,3,15,Monday,Subscriber
5.666666666666667,3,15,Monday,Subscriber
2.0166666666666666,3,15,Monday,Subscriber
13.966666666666667,3,14,Monday,Subscriber
11.283333333333333,3,14,Monday,Subscriber
23.666666666666668,3,14,Monday,Subscriber
2.6666666666666665,3,14,Monday,Subscriber
5.15,3,14,Monday,Subscriber
4.75,3,14,Monday,Subscriber
8.116666666666667,3,13,Monday,Subscriber
9.583333333333334,3,13,Monday,Subscriber
6.466666666666667,3,13,Monday,Subscriber
5.55,3,13,Monday,Subscriber
2.7,3,13,Monday,Subscriber
10.933333333333334,3,13,Monday,Subscriber
22.283333333333335,3,13,Monday,Subscriber
13.716666666666667,3,12,Monday,Subscriber
8.733333333333333,3,12,Monday,Subscriber
3.033333333333333,3,12,Monday,Subscriber
9.833333333333334,3,12,Monday,Subscriber
3.6666666666666665,3,11,Monday,Subscriber
6.566666666666666,3,11,Monday,Subscriber
8.266666666666667,3,11,Monday,Subscriber
6.5,3,11,Monday,Subscriber
26.966666666666665,3,10,Monday,Subscriber
8.166666666666666,3,10,Monday,Subscriber
16.1,3,10,Monday,Customer
7.283333333333333,3,10,Monday,Subscriber
2.783333333333333,3,10,Monday,Subscriber
8.966666666666667,3,9,Monday,Subscriber
7.7,3,9,Monday,Subscriber
4.283333333333333,3,9,Monday,Subscriber
12.75,3,9,Monday,Subscriber
15.2,3,9,Monday,Subscriber
18.266666666666666,3,9,Monday,Subscriber
7.883333333333334,3,9,Monday,Subscriber
4.666666666666667,3,9,Monday,Subscriber
15.933333333333334,3,8,Monday,Subscriber
17.966666666666665,3,8,Monday,Subscriber
17.65,3,8,Monday,Subscriber
20.0,3,8,Monday,Subscriber
4.2,3,8,Monday,Subscriber
7.283333333333333,3,8,Monday,Subscriber
7.733333333333333,3,8,Monday,Subscriber
22.25,3,8,Monday,Subscriber
10.683333333333334,3,8,Monday,Subscriber
4.466666666666667,3,7,Monday,Subscriber
4.1,3,7,Monday,Subscriber
9.916666666666666,3,7,Monday,Subscriber
16.366666666666667,3,7,Monday,Subscriber
22.283333333333335,3,7,Monday,Subscriber
11.783333333333333,3,7,Monday,Subscriber
11.133333333333333,3,7,Monday,Subscriber
16.816666666666666,3,7,Monday,Subscriber
9.516666666666667,3,7,Monday,Subscriber
18.966666666666665,3,7,Monday,Subscriber
13.233333333333333,3,7,Monday,Subscriber
15.533333333333333,3,7,Monday,Subscriber
4.1,3,6,Monday,Subscriber
2.0833333333333335,3,6,Monday,Subscriber
15.05,3,6,Monday,Subscriber
6.9,3,6,Monday,Subscriber
4.933333333333334,3,6,Monday,Subscriber
5.25,3,6,Monday,Subscriber
8.266666666666667,3,6,Monday,Subscriber
9.416666666666666,3,5,Monday,Subscriber
26.8,3,5,Monday,Subscriber
14.9,3,2,Monday,Subscriber
5.3,3,21,Sunday,Subscriber
15.666666666666671,3,19,Sunday,Customer
18.433333333333337,3,19,Sunday,Customer
3.9166666666666665,3,18,Sunday,Subscriber
4.416666666666667,3,18,Sunday,Subscriber
14.583333333333334,3,18,Sunday,Subscriber
3.4,3,17,Sunday,Subscriber
4.95,3,16,Sunday,Subscriber
5.366666666666666,3,16,Sunday,Customer
16.316666666666666,3,16,Sunday,Customer
20.65,3,16,Sunday,Subscriber
8.116666666666667,3,16,Sunday,Subscriber
13.566666666666666,3,16,Sunday,Subscriber
23.316666666666666,3,16,Sunday,Subscriber
7.533333333333333,3,16,Sunday,Subscriber
47.63333333333333,3,16,Sunday,Customer
9.783333333333333,3,16,Sunday,Customer
13.783333333333333,3,16,Sunday,Customer
15.75,3,15,Sunday,Customer
30.533333333333335,3,15,Sunday,Customer
13.266666666666667,3,15,Sunday,Subscriber
12.483333333333333,3,15,Sunday,Customer
28.133333333333333,3,15,Sunday,Customer
3.783333333333333,3,15,Sunday,Subscriber
9.716666666666667,3,15,Sunday,Subscriber
13.666666666666666,3,15,Sunday,Customer
8.05,3,15,Sunday,Subscriber
15.55,3,15,Sunday,Customer
13.816666666666666,3,15,Sunday,Customer
28.866666666666667,3,15,Sunday,Subscriber
23.316666666666666,3,15,Sunday,Subscriber
29.15,3,15,Sunday,Subscriber
8.45,3,15,Sunday,Subscriber
18.633333333333333,3,14,Sunday,Subscriber
13.116666666666667,3,14,Sunday,Subscriber
19.9,3,14,Sunday,Subscriber
12.783333333333333,3,14,Sunday,Subscriber
0.04999999999999716,3,14,Sunday,Customer
21.133333333333333,3,14,Sunday,Customer
9.033333333333333,3,14,Sunday,Subscriber
12.266666666666667,3,14,Sunday,Customer
2.2333333333333334,3,14,Sunday,Subscriber
2.7333333333333343,3,14,Sunday,Customer
15.616666666666667,3,14,Sunday,Customer
16.683333333333334,3,14,Sunday,Customer
10.583333333333334,3,13,Sunday,Subscriber
16.5,3,13,Sunday,Subscriber
9.05,3,13,Sunday,Customer
9.2,3,13,Sunday,Subscriber
19.666666666666668,3,13,Sunday,Customer
14.233333333333333,3,13,Sunday,Customer
11.266666666666667,3,13,Sunday,Subscriber
6.15,3,13,Sunday,Subscriber
16.716666666666665,3,13,Sunday,Subscriber
31.233333333333334,3,13,Sunday,Customer
19.65,3,13,Sunday,Customer
31.883333333333333,3,12,Sunday,Customer
4.233333333333333,3,12,Sunday,Subscriber
17.0,3,12,Sunday,Subscriber
6.45,3,12,Sunday,Subscriber
13.516666666666666,3,12,Sunday,Customer
14.233333333333333,3,12,Sunday,Customer
21.95,3,12,Sunday,Customer
2.966666666666667,3,12,Sunday,Customer
36.916666666666664,3,12,Sunday,Customer
50.53333333333333,3,12,Sunday,Subscriber
51.88333333333333,3,12,Sunday,Customer
11.166666666666666,3,11,Sunday,Customer
15.066666666666666,3,11,Sunday,Subscriber
2.5,3,11,Sunday,Subscriber
15.216666666666667,3,11,Sunday,Subscriber
2.5833333333333335,3,11,Sunday,Subscriber
26.066666666666666,3,11,Sunday,Customer
11.383333333333333,3,11,Sunday,Subscriber
13.3,3,11,Sunday,Subscriber
24.35,3,10,Sunday,Subscriber
32.93333333333333,3,10,Sunday,Customer
21.7,3,10,Sunday,Customer
6.866666666666666,3,10,Sunday,Subscriber
17.816666666666666,3,10,Sunday,Customer
8.5,3,10,Sunday,Subscriber
8.25,3,10,Sunday,Subscriber
17.533333333333335,3,10,Sunday,Subscriber
21.8,3,10,Sunday,Customer
